Code,SampleDate,N,PMMoV,CaseCount,PopulationSize,Flow,OneVaxCount,FullVaxCount,CaseCount_Lag1,CaseCount_Lag2,CaseCount_Lead1,CaseCount_Lead2,N_Lag1,N_Lag2,PMMoV_Lag1,PMMoV_Lag2,Flow_Lag1,Flow_Lag2
NB,9/18/2022,3.090170604,97540237979,0.00071314,16827,0.392,0.577048791,0.552386046,0.001782849,0.000831996,0.001010281,0.001426279,1.443977757,1.163740931,1.61E+11,85348345800,0.3915,0.406
NB,9/25/2022,1.447369806,98297271771,0.001010281,16827,0.395,0.577464789,0.552504903,0.00071314,0.001782849,0.001426279,0.001247994,3.090170604,1.443977757,97540237979,1.61E+11,0.392,0.3915
NB,10/2/2022,0.80276687,47436924897,0.001426279,16827,0.3995,0.57776193,0.552683188,0.001010281,0.00071314,0.001247994,0.001069709,1.447369806,3.090170604,98297271771,97540237979,0.395,0.392
NB,10/9/2022,3.191962479,38270346478,0.001247994,16827,0.3995,0.577940215,0.552980329,0.001426279,0.001010281,0.001069709,0.00071314,0.80276687,1.447369806,47436924897,98297271771,0.3995,0.395
NF,4/24/2022,1.183188746,2811794.644,0.001886095,27040,2.1565,0.711168639,0.674889053,0.001590237,0.001035503,0.005473373,0.003180473,0.276834049,0.780356089,4987640.807,2730562.157,2.081,1.925
NF,5/1/2022,2.583662503,30726007.58,0.005473373,27040,2.471,0.712056213,0.676072485,0.001886095,0.001590237,0.003180473,0.002181953,1.183188746,0.276834049,2811794.644,4987640.807,2.1565,2.081
NF,5/8/2022,1.233243873,3159485.015,0.003180473,27040,2.2225,0.712647929,0.676627219,0.005473373,0.001886095,0.002181953,0.001997041,2.583662503,1.183188746,30726007.58,2811794.644,2.471,2.1565
NF,5/15/2022,1.819158305,63246129.55,0.002181953,27040,2.288,0.713942308,0.678254438,0.003180473,0.005473373,0.001997041,0.001035503,1.233243873,2.583662503,3159485.015,30726007.58,2.2225,2.471
NF,5/22/2022,1.492108218,181770153.7,0.001997041,27040,2.1835,0.714571006,0.679031065,0.002181953,0.003180473,0.001035503,0.001405325,1.819158305,1.233243873,63246129.55,3159485.015,2.288,2.2225
NF,5/29/2022,1.931902946,86727665.81,0.001035503,27040,2.031,0.715532544,0.679807692,0.001997041,0.002181953,0.001405325,0.001405325,1.492108218,1.819158305,181770153.7,63246129.55,2.1835,2.288
NF,6/5/2022,1.743018697,171045820.2,0.001405325,27040,2.0225,0.716087278,0.680325444,0.001035503,0.001997041,0.001405325,0.001368343,1.931902946,1.492108218,86727665.81,181770153.7,2.031,2.1835
NF,6/12/2022,1.311675178,99618751.36,0.001405325,27040,1.9455,0.716642012,0.680806213,0.001405325,0.001035503,0.001368343,0.001405325,1.743018697,1.931902946,171045820.2,86727665.81,2.0225,2.031
NF,6/19/2022,1.40988401,42497068.53,0.001368343,27040,1.963,0.71727071,0.681176036,0.001405325,0.001405325,0.001405325,0.000998521,1.311675178,1.743018697,99618751.36,171045820.2,1.9455,2.0225
NF,6/26/2022,1.073228097,21618029807,0.001405325,27040,1.7955,0.718269231,0.681656805,0.001368343,0.001405325,0.000998521,0.000850592,1.40988401,1.311675178,42497068.53,99618751.36,1.963,1.9455
NF,7/3/2022,0.496635989,58519135222,0.000998521,27040,1.846,0.719193787,0.681878698,0.001405325,0.001368343,0.000850592,0.000924556,1.073228097,1.40988401,21618029807,42497068.53,1.7955,1.963
NF,7/10/2022,1.083769491,43119719999,0.000850592,27040,1.8485,0.719859467,0.682174556,0.000998521,0.001405325,0.000924556,0.000591716,0.496635989,1.073228097,58519135222,21618029807,1.846,1.7955
NF,7/17/2022,1.767648698,1.61E+11,0.000924556,27040,1.876,0.720673077,0.682507396,0.000850592,0.000998521,0.000591716,0.000813609,1.083769491,0.496635989,43119719999,58519135222,1.8485,1.846
NF,7/24/2022,0.944991702,10235929158,0.000591716,27040,1.747,0.721042899,0.682581361,0.000924556,0.000850592,0.000813609,0.001331361,1.767648698,1.083769491,1.61E+11,43119719999,1.876,1.8485
NF,7/31/2022,1.39023885,55027126184,0.000813609,27040,1.8145,0.721634615,0.682951183,0.000591716,0.000924556,0.001331361,0.001553254,0.944991702,1.767648698,10235929158,1.61E+11,1.747,1.876
NF,8/7/2022,1.213675737,93281701240,0.001331361,27040,1.753,0.722115385,0.683173077,0.000813609,0.000591716,0.001553254,0.000739645,1.39023885,0.944991702,55027126184,10235929158,1.8145,1.747
NF,8/14/2022,0.995538992,19011323008,0.001553254,27040,1.7775,0.722633136,0.683431953,0.001331361,0.000813609,0.000739645,0.000628698,1.213675737,1.39023885,93281701240,55027126184,1.753,1.8145
NF,8/21/2022,1.261823892,42240403904,0.000739645,27040,1.726,0.723039941,0.683579882,0.001553254,0.001331361,0.000628698,0.000554734,0.995538992,1.213675737,19011323008,93281701240,1.7775,1.753
NF,8/28/2022,0.681058606,47254894196,0.000628698,27040,1.928,0.723779586,0.683912722,0.000739645,0.001553254,0.000554734,0.000924556,1.261823892,0.995538992,42240403904,19011323008,1.726,1.7775
NF,9/4/2022,0.733926111,45139065286,0.000554734,27040,1.986,0.724223373,0.684356509,0.000628698,0.000739645,0.000924556,0.001035503,0.681058606,1.261823892,47254894196,42240403904,1.928,1.726
NF,9/11/2022,0.565858131,84217945760,0.000924556,27040,1.888,0.724815089,0.684726331,0.000554734,0.000628698,0.001035503,0.000591716,0.733926111,0.681058606,45139065286,47254894196,1.986,1.928
NF,9/18/2022,0.837995328,59379649396,0.001035503,27040,1.8925,0.725221893,0.68535503,0.000924556,0.000554734,0.000591716,0.000406805,0.565858131,0.733926111,84217945760,45139065286,1.888,1.986
NF,9/25/2022,1.224449095,82262578244,0.000591716,27040,1.8165,0.725554734,0.685613905,0.001035503,0.000924556,0.000406805,0.000369822,0.837995328,0.565858131,59379649396,84217945760,1.8925,1.888
NF,10/2/2022,0.538760006,74446429639,0.000406805,27040,1.763,0.72614645,0.686205621,0.000591716,0.001035503,0.000369822,0.000554734,1.224449095,0.837995328,82262578244,59379649396,1.8165,1.8925
NF,10/9/2022,0.251016154,26895549189,0.000369822,27040,1.8195,0.726442308,0.686723373,0.000406805,0.000591716,0.000554734,0.000554734,0.538760006,1.224449095,74446429639,82262578244,1.763,1.8165
NP,4/24/2022,1.002702949,5319639.822,0.001433463,12557,1.0625,0.649279286,0.619335829,0.001194553,0.000159274,0.001035279,0.002309469,0.813060373,1.136545104,24217573.54,5193082.327,0.8705,0.8465
NP,5/1/2022,0.996300465,1.61E+11,0.001035279,12557,1.495,0.649677471,0.620211834,0.001433463,0.001194553,0.002309469,0.001353827,1.002702949,0.813060373,5319639.822,24217573.54,1.0625,0.8705
NP,5/8/2022,1.721238045,4941671.468,0.002309469,12557,0.9145,0.650155292,0.620291471,0.001035279,0.001433463,0.001353827,0.001194553,0.996300465,1.002702949,1.61E+11,5319639.822,1.495,1.0625
NP,5/15/2022,1.485143244,48110685.34,0.001353827,12557,1.094,0.650553476,0.620530381,0.002309469,0.001035279,0.001194553,0.000876005,1.721238045,0.996300465,4941671.468,1.61E+11,0.9145,1.495
NP,5/22/2022,2.470067325,130374287.8,0.001194553,12557,0.8155,0.651110934,0.62132675,0.001353827,0.002309469,0.000876005,0.000557458,1.485143244,1.721238045,48110685.34,4941671.468,1.094,0.9145
NP,5/29/2022,1.106169572,104977681.9,0.000876005,12557,0.9385,0.651429482,0.621724934,0.001194553,0.001353827,0.000557458,0.000955642,2.470067325,1.485143244,130374287.8,48110685.34,0.8155,1.094
NP,6/5/2022,3.203287237,143489265.3,0.000557458,12557,0.745,0.651907303,0.622441666,0.000876005,0.001194553,0.000955642,0.000955642,1.106169572,2.470067325,104977681.9,130374287.8,0.9385,0.8155
NP,6/12/2022,1.765197198,53744139.2,0.000955642,12557,0.758,0.652624034,0.622999124,0.000557458,0.000876005,0.000955642,0.001752011,3.203287237,1.106169572,143489265.3,104977681.9,0.745,0.9385
NP,6/19/2022,2.091511685,58401546.11,0.000955642,12557,0.64,0.652862945,0.623238035,0.000955642,0.000557458,0.001752011,0.000637095,1.765197198,3.203287237,53744139.2,143489265.3,0.758,0.745
NP,6/26/2022,0.893738131,6797390449,0.001752011,12557,0.7005,0.653420403,0.623476945,0.000955642,0.000955642,0.000637095,0.001035279,2.091511685,1.765197198,58401546.11,53744139.2,0.64,0.758
NP,7/3/2022,1.095313856,88127023286,0.000637095,12557,0.588,0.653898224,0.623795493,0.001752011,0.000955642,0.001035279,0.0015131,0.893738131,2.091511685,6797390449,58401546.11,0.7005,0.64
NP,7/10/2022,1.759447768,66525443545,0.001035279,12557,0.723,0.654694593,0.62411404,0.000637095,0.001752011,0.0015131,0.001752011,1.095313856,0.893738131,88127023286,6797390449,0.588,0.7005
NP,7/17/2022,3.692164572,1.61E+11,0.0015131,12557,0.6005,0.655411324,0.624193677,0.001035279,0.000637095,0.001752011,0.002707653,1.759447768,1.095313856,66525443545,88127023286,0.723,0.588
NP,7/24/2022,3.202227727,17957632511,0.001752011,12557,0.6,0.65628733,0.624671498,0.0015131,0.001035279,0.002707653,0.001911285,3.692164572,1.759447768,1.61E+11,66525443545,0.6005,0.723
NP,7/31/2022,5.703373184,34145051863,0.002707653,12557,0.5925,0.656765151,0.624830772,0.001752011,0.0015131,0.001911285,0.001194553,3.202227727,3.692164572,17957632511,1.61E+11,0.6,0.6005
NP,8/7/2022,3.377715557,66456914670,0.001911285,12557,0.6715,0.657481883,0.625308593,0.002707653,0.001752011,0.001194553,0.000398184,5.703373184,3.202227727,34145051863,17957632511,0.5925,0.6
NP,8/14/2022,2.733018299,40744443552,0.001194553,12557,0.5885,0.657880067,0.625706777,0.001911285,0.002707653,0.000398184,0.00127419,3.377715557,5.703373184,66456914670,34145051863,0.6715,0.5925
NP,8/21/2022,2.841297436,51338576680,0.000398184,12557,0.673,0.658357888,0.626025325,0.001194553,0.001911285,0.00127419,0.000716732,2.733018299,3.377715557,40744443552,66456914670,0.5885,0.6715
NP,8/28/2022,1.779207651,57347440920,0.00127419,12557,0.6325,0.658596799,0.626184598,0.000398184,0.001194553,0.000716732,0.000557458,2.841297436,2.733018299,51338576680,40744443552,0.673,0.5885
NP,9/4/2022,0.461803649,37844103486,0.000716732,12557,0.674,0.658994983,0.627060604,0.00127419,0.000398184,0.000557458,0.000398184,1.779207651,2.841297436,57347440920,51338576680,0.6325,0.673
NP,9/11/2022,1.088294605,39774571294,0.000557458,12557,0.5695,0.659233893,0.627299514,0.000716732,0.00127419,0.000398184,0.000716732,0.461803649,1.779207651,37844103486,57347440920,0.674,0.6325
NP,9/18/2022,1.528349257,54498639871,0.000398184,12557,0.692,0.659552441,0.627618062,0.000557458,0.000716732,0.000716732,0.000716732,1.088294605,0.461803649,39774571294,37844103486,0.5695,0.674
NP,9/25/2022,1.692530716,70917487755,0.000716732,12557,0.5755,0.659791351,0.627777335,0.000398184,0.000557458,0.000716732,0.000796369,1.528349257,1.088294605,54498639871,39774571294,0.692,0.5695
NP,10/2/2022,1.396577909,56308618887,0.000716732,12557,0.6375,0.659870988,0.627936609,0.000716732,0.000398184,0.000796369,0.000876005,1.692530716,1.528349257,70917487755,54498639871,0.5755,0.692
NP,10/9/2022,6.013855692,31435692972,0.000796369,12557,0.591,0.660109899,0.627936609,0.000716732,0.000716732,0.000876005,0.000716732,1.396577909,1.692530716,56308618887,70917487755,0.6375,0.5755
RC,4/24/2022,0.676336941,1576305.377,0.003982412,123041,11.355,0.862062239,0.822546956,0.003120911,0.002454466,0.005144627,0.004632602,0.532480703,0.465191206,3478217.512,2905937.454,10.755,10.69
RC,5/1/2022,0.689454486,2527880.37,0.005144627,123041,12.61,0.862688047,0.823270292,0.003982412,0.003120911,0.004632602,0.003559789,0.676336941,0.532480703,1576305.377,3478217.512,11.355,10.755
RC,5/8/2022,0.974723273,1993655.376,0.004632602,123041,11.445,0.863427638,0.824009883,0.005144627,0.003982412,0.003559789,0.003137166,0.689454486,0.676336941,2527880.37,1576305.377,12.61,11.355
RC,5/15/2022,0.682695852,102614070.5,0.003559789,123041,11.385,0.864085955,0.824765728,0.004632602,0.005144627,0.003137166,0.002706415,0.974723273,0.689454486,1993655.376,2527880.37,11.445,12.61
RC,5/22/2022,0.581673965,151256885.7,0.003137166,123041,11.185,0.86487431,0.825586593,0.003559789,0.004632602,0.002706415,0.00256825,0.682695852,0.974723273,102614070.5,1993655.376,11.385,11.445
RC,5/29/2022,0.627347388,123584760.6,0.002706415,123041,12.065,0.865394462,0.826049853,0.003137166,0.003559789,0.00256825,0.002397575,0.581673965,0.682695852,151256885.7,102614070.5,11.185,11.385
RC,6/5/2022,0.666669061,111192522.3,0.00256825,123041,11.365,0.866117798,0.826691916,0.002706415,0.003137166,0.002397575,0.001942442,0.627347388,0.581673965,123584760.6,151256885.7,12.065,11.185
RC,6/12/2022,0.448653351,64604442.36,0.002397575,123041,11.375,0.866857389,0.827325851,0.00256825,0.002706415,0.001942442,0.002007461,0.666669061,0.627347388,111192522.3,123584760.6,11.365,12.065
RC,6/19/2022,0.426588586,39981143.67,0.001942442,123041,11.32,0.867938329,0.827862257,0.002397575,0.00256825,0.002007461,0.002161881,0.448653351,0.666669061,64604442.36,111192522.3,11.375,11.365
RC,6/26/2022,0.38228179,29882845504,0.002007461,123041,11.385,0.869222454,0.828414919,0.001942442,0.002397575,0.002161881,0.002438212,0.426588586,0.448653351,39981143.67,64604442.36,11.32,11.375
RC,7/3/2022,0.558727485,62721442048,0.002161881,123041,11.44,0.871262425,0.828805032,0.002007461,0.001942442,0.002438212,0.002405702,0.38228179,0.426588586,29882845504,39981143.67,11.385,11.32
RC,7/10/2022,0.431477821,48230978610,0.002438212,123041,11.05,0.873871311,0.829552751,0.002161881,0.002007461,0.002405702,0.002600759,0.558727485,0.38228179,62721442048,29882845504,11.44,11.385
RC,7/17/2022,0.280202184,1.61E+11,0.002405702,123041,11.215,0.876146975,0.830137922,0.002438212,0.002161881,0.002600759,0.002283792,0.431477821,0.558727485,48230978610,62721442048,11.05,11.44
RC,7/24/2022,0.316942601,2923639737,0.002600759,123041,11.735,0.878154436,0.830747474,0.002405702,0.002438212,0.002283792,0.002300046,0.280202184,0.431477821,1.61E+11,48230978610,11.215,11.05
RC,7/31/2022,0.428004895,95051035680,0.002283792,123041,10.8,0.879877439,0.831397664,0.002600759,0.002405702,0.002300046,0.001641729,0.316942601,0.280202184,2923639737,1.61E+11,11.735,11.215
RC,8/7/2022,0.170852383,88422483700,0.002300046,123041,11.295,0.881909282,0.832186019,0.002283792,0.002600759,0.001641729,0.001592965,0.428004895,0.316942601,95051035680,2923639737,10.8,11.735
RC,8/14/2022,0.319763227,43187951326,0.001641729,123041,11.005,0.883591648,0.832787445,0.002300046,0.002283792,0.001592965,0.001462927,0.170852383,0.428004895,88422483700,95051035680,11.295,10.8
RC,8/21/2022,0.444297724,90679563996,0.001592965,123041,11.225,0.885339033,0.833307597,0.001641729,0.002300046,0.001462927,0.001097195,0.319763227,0.170852383,43187951326,88422483700,11.005,11.295
RC,8/28/2022,0.237087013,60958747426,0.001462927,123041,12.045,0.886818215,0.834063442,0.001592965,0.001641729,0.001097195,0.001259743,0.444297724,0.319763227,90679563996,43187951326,11.225,11.005
RC,9/4/2022,0.201055344,61764979940,0.001097195,123041,11.27,0.887777245,0.834567339,0.001462927,0.001592965,0.001259743,0.001414163,0.237087013,0.444297724,60958747426,90679563996,12.045,11.225
